Format Version,1.23,Take Name,setup1_cold_train,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-01-29 11.56.26.170 AM,Total Frames in Take,17289,Total Exported Frames,17289,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,camera,camera,camera,camera,camera,camera,camera
,ID,"AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
5505,45.875000,-0.312418,-0.421512,0.553737,-0.646605,81.838829,1225.400146,-529.338928
5506,45.883333,-0.312586,-0.421519,0.553307,-0.646887,81.563461,1225.446655,-529.279419
5507,45.891667,-0.312546,-0.421652,0.553178,-0.646930,81.385132,1225.496094,-529.220398
5508,45.900000,-0.311784,-0.422524,0.551606,-0.648071,81.340279,1225.396240,-529.072571
5509,45.908333,-0.311294,-0.423384,0.552151,-0.647281,81.373817,1225.440918,-529.056152
5510,45.916667,-0.310730,-0.423177,0.552616,-0.647290,81.084259,1225.416138,-529.015137
5511,45.925000,-0.310946,-0.422827,0.552096,-0.647858,80.738731,1225.457031,-528.934570
5512,45.933333,-0.311435,-0.423387,0.551243,-0.647983,80.643242,1225.575684,-528.863770
5513,45.941667,-0.310858,-0.423280,0.551828,-0.647833,80.391098,1225.531738,-528.816101
5514,45.950000,-0.310885,-0.423377,0.551737,-0.647834,80.219887,1225.585693,-528.757324
5515,45.958333,-0.310870,-0.423506,0.551672,-0.647812,80.050659,1225.622925,-528.707336
5516,45.966667,-0.310928,-0.423785,0.551481,-0.647765,79.884453,1225.647705,-528.651733
5517,45.975000,-0.311157,-0.424091,0.551157,-0.647729,79.692749,1225.682373,-528.588501
5518,45.983333,-0.310944,-0.424039,0.551226,-0.647808,79.513153,1225.776733,-528.495117
5519,45.991667,-0.311392,-0.424497,0.550443,-0.647958,79.411423,1225.899536,-528.402161
5520,46.000000,-0.311272,-0.424993,0.550551,-0.647599,79.298401,1225.910400,-528.362732
5521,46.008333,-0.311413,-0.424775,0.550029,-0.648118,78.959473,1225.930054,-528.248962
5522,46.016667,-0.311413,-0.424944,0.549922,-0.648098,78.761238,1225.965942,-528.169434
5523,46.025000,-0.311288,-0.425016,0.549830,-0.648188,78.585457,1225.992432,-528.087280
5524,46.033333,-0.311528,-0.424839,0.549377,-0.648573,78.326241,1226.021973,-527.983643
5525,46.041667,-0.311456,-0.424890,0.549323,-0.648620,78.167313,1226.066650,-527.926636
5526,46.050000,-0.311190,-0.424847,0.549533,-0.648598,77.955162,1226.105713,-527.870178
5527,46.058333,-0.311334,-0.425059,0.549212,-0.648662,77.823875,1226.211304,-527.796021
5528,46.066667,-0.310891,-0.426001,0.549824,-0.647737,77.889427,1226.241333,-527.795105
5529,46.075000,-0.311008,-0.426184,0.549718,-0.647651,77.682121,1226.298096,-527.747803
5530,46.083333,-0.310421,-0.426027,0.550251,-0.647582,77.409744,1226.277100,-527.700684
5531,46.091667,-0.311006,-0.426523,0.549453,-0.647654,77.322639,1226.412720,-527.592651
5532,46.100000,-0.310801,-0.426471,0.549591,-0.647669,77.078087,1226.424072,-527.528076
5533,46.108333,-0.310448,-0.426466,0.549812,-0.647654,76.838272,1226.417480,-527.478088
5534,46.116667,-0.310508,-0.426760,0.549713,-0.647516,76.584297,1226.467285,-527.399292
5535,46.125000,-0.310351,-0.426503,0.549597,-0.647859,76.400612,1226.532715,-527.358398
5536,46.133333,-0.310299,-0.426633,0.549514,-0.647868,76.224907,1226.574341,-527.291260
5537,46.141667,-0.310326,-0.427040,0.549226,-0.647831,76.051384,1226.553589,-527.216125
5538,46.150000,-0.310315,-0.427200,0.549106,-0.647833,75.887657,1226.580078,-527.157654
5539,46.158333,-0.310152,-0.427178,0.549117,-0.647916,75.719986,1226.653320,-527.111877
5540,46.166667,-0.309838,-0.427144,0.549578,-0.647698,75.551926,1226.706909,-527.083374
5541,46.175000,-0.310232,-0.427438,0.548972,-0.647829,75.348083,1226.796997,-526.979980
5542,46.183333,-0.310631,-0.427766,0.548484,-0.647835,75.187263,1226.891357,-526.910217
5543,46.191667,-0.310612,-0.427947,0.548368,-0.647822,74.998764,1226.929810,-526.844299
5544,46.200000,-0.310536,-0.428031,0.548276,-0.647881,74.817070,1226.964966,-526.744324
5545,46.208333,-0.310600,-0.427642,0.547692,-0.648601,74.444771,1227.007568,-526.643127
5546,46.216667,-0.310584,-0.427726,0.547591,-0.648638,74.247749,1227.028076,-526.562439
5547,46.225000,-0.310587,-0.427792,0.547403,-0.648753,74.033218,1227.042358,-526.502502
5548,46.233333,-0.310565,-0.427922,0.547309,-0.648757,73.849007,1227.089111,-526.442444
5549,46.241667,-0.310864,-0.427706,0.546928,-0.649077,73.585953,1227.144531,-526.344910
5550,46.250000,-0.310791,-0.427797,0.546882,-0.649091,73.433723,1227.204956,-526.283081
5551,46.258333,-0.310563,-0.428933,0.547524,-0.647908,73.513710,1227.238281,-526.291138
5552,46.266667,-0.310666,-0.428923,0.547498,-0.647887,73.329117,1227.304077,-526.232849
5553,46.275000,-0.310645,-0.429106,0.547422,-0.647841,73.151062,1227.385254,-526.168762
5554,46.283333,-0.310773,-0.429411,0.547218,-0.647749,72.964912,1227.424072,-526.094971
5555,46.291667,-0.310808,-0.428813,0.546674,-0.648587,72.594307,1227.494995,-526.015381
5556,46.300000,-0.310866,-0.428319,0.546323,-0.649181,72.312958,1227.582764,-525.914856
5557,46.308333,-0.310581,-0.428658,0.546615,-0.648848,72.217018,1227.616211,-525.885132
5558,46.316667,-0.310821,-0.428509,0.546216,-0.649167,71.929626,1227.665283,-525.776489
5559,46.325000,-0.310808,-0.428603,0.546131,-0.649184,71.729523,1227.719604,-525.705566
5560,46.333333,-0.310635,-0.429043,0.546364,-0.648780,71.619301,1227.743164,-525.697266
5561,46.341667,-0.310476,-0.429827,0.546643,-0.648101,71.601173,1227.756958,-525.645386
5562,46.350000,-0.310492,-0.430122,0.546545,-0.647980,71.417366,1227.805786,-525.577209
5563,46.358333,-0.310479,-0.430232,0.546489,-0.647960,71.228065,1227.859985,-525.512634
5564,46.366667,-0.310554,-0.430360,0.546389,-0.647925,71.053596,1227.902710,-525.448975
5565,46.375000,-0.310600,-0.430381,0.546281,-0.647979,70.872757,1227.951538,-525.381653
5566,46.383333,-0.310316,-0.429763,0.546146,-0.648639,70.498116,1227.984253,-525.319275
5567,46.391667,-0.310330,-0.429732,0.546044,-0.648739,70.293266,1228.058594,-525.232178
5568,46.400000,-0.310374,-0.429833,0.545956,-0.648725,70.111877,1228.091919,-525.147949
5569,46.408333,-0.310736,-0.430039,0.545410,-0.648874,69.964546,1228.154297,-525.047913
5570,46.416667,-0.310739,-0.430155,0.545311,-0.648879,69.764694,1228.172363,-524.964417
5571,46.425000,-0.310542,-0.430767,0.545579,-0.648341,69.720230,1228.192261,-524.895081
5572,46.433333,-0.310667,-0.431134,0.545377,-0.648208,69.530685,1228.184082,-524.810974
5573,46.441667,-0.310736,-0.431313,0.545273,-0.648143,69.346199,1228.220703,-524.746643
5574,46.450000,-0.310788,-0.431479,0.545145,-0.648115,69.171318,1228.266602,-524.678711
5575,46.458333,-0.310894,-0.431589,0.545068,-0.648056,68.993385,1228.323242,-524.602600
5576,46.466667,-0.310864,-0.431642,0.545011,-0.648083,68.818222,1228.398682,-524.533569
5577,46.475000,-0.310905,-0.431704,0.544927,-0.648093,68.635094,1228.462158,-524.457886
5578,46.483333,-0.310714,-0.431062,0.544770,-0.648743,68.240509,1228.476318,-524.404297
5579,46.491667,-0.310872,-0.431121,0.544189,-0.649115,68.071976,1228.572876,-524.322998
5580,46.500000,-0.310799,-0.431011,0.544245,-0.649177,67.871315,1228.678589,-524.264343
5581,46.508333,-0.311122,-0.430851,0.543844,-0.649464,67.612198,1228.722046,-524.154785
5582,46.516667,-0.310719,-0.431740,0.544636,-0.648402,67.682190,1228.736816,-524.110657
5583,46.525000,-0.310774,-0.431853,0.544488,-0.648425,67.491203,1228.774536,-524.047729
5584,46.533333,-0.310826,-0.431516,0.543880,-0.649135,67.130440,1228.848755,-523.974854
5585,46.541667,-0.310935,-0.431751,0.543773,-0.649016,66.950005,1228.889648,-523.901001
5586,46.550000,-0.311026,-0.431989,0.543420,-0.649110,66.727615,1228.901245,-523.820190
5587,46.558333,-0.310991,-0.432083,0.543312,-0.649154,66.542755,1228.922852,-523.745422
5588,46.566667,-0.310764,-0.432540,0.543811,-0.648540,66.540657,1228.972534,-523.671997
5589,46.575000,-0.311426,-0.437889,0.542461,-0.645758,65.829842,1229.276367,-523.931030
5590,46.583333,-0.310412,-0.432252,0.543954,-0.648781,66.078323,1229.041992,-523.518066
5591,46.591667,-0.310915,-0.431652,0.543247,-0.649532,65.681770,1229.074097,-523.412292
5592,46.600000,-0.310683,-0.432630,0.543981,-0.648376,65.725479,1229.092773,-523.391479
5593,46.608333,-0.310621,-0.432077,0.543560,-0.649128,65.362442,1229.157104,-523.303894
5594,46.616667,-0.310602,-0.432209,0.543463,-0.649130,65.193649,1229.198242,-523.218567
5595,46.625000,-0.310977,-0.432598,0.542928,-0.649139,65.039787,1229.288452,-523.119995
5596,46.633333,-0.311145,-0.432859,0.542516,-0.649229,64.879456,1229.344116,-523.049866
5597,46.641667,-0.311076,-0.432299,0.542044,-0.650029,64.547943,1229.417725,-522.945679
5598,46.650000,-0.311156,-0.432381,0.542042,-0.649938,64.342514,1229.448242,-522.864746
5599,46.658333,-0.311187,-0.432391,0.542063,-0.649899,64.146919,1229.498657,-522.780640
5600,46.666667,-0.311073,-0.432324,0.542259,-0.649834,63.939377,1229.509277,-522.709961
5601,46.675000,-0.311089,-0.432322,0.542144,-0.649924,63.749104,1229.561401,-522.646057
5602,46.683333,-0.311088,-0.433475,0.542903,-0.648522,63.860470,1229.598755,-522.637329
5603,46.691667,-0.311115,-0.432859,0.542357,-0.649376,63.488350,1229.709595,-522.548889
5604,46.700000,-0.311193,-0.432933,0.542328,-0.649314,63.299999,1229.787109,-522.478394
5605,46.708333,-0.311087,-0.432988,0.542300,-0.649351,63.129314,1229.835449,-522.409790
5606,46.716667,-0.311024,-0.433063,0.542200,-0.649415,62.941372,1229.878174,-522.346558
5607,46.725000,-0.310921,-0.433559,0.542509,-0.648875,62.884583,1229.934692,-522.254028
5608,46.733333,-0.311243,-0.432893,0.541422,-0.650072,62.491779,1230.016479,-522.132874
5609,46.741667,-0.311080,-0.432803,0.541611,-0.650053,62.256863,1230.023682,-522.077515
5610,46.750000,-0.311224,-0.432941,0.541239,-0.650201,62.107300,1230.092285,-522.000427
5611,46.758333,-0.311395,-0.434094,0.541858,-0.648834,62.175987,1230.070679,-521.954224
5612,46.766667,-0.311324,-0.434363,0.541978,-0.648587,61.954678,1230.040771,-521.892700
5613,46.775000,-0.311356,-0.434544,0.541881,-0.648532,61.767639,1230.089478,-521.823730
5614,46.783333,-0.311265,-0.433869,0.541328,-0.649489,61.399288,1230.166504,-521.736267
5615,46.791667,-0.311271,-0.433993,0.541210,-0.649502,61.215149,1230.213745,-521.665466
5616,46.800000,-0.311225,-0.433516,0.540798,-0.650185,60.910057,1230.321533,-521.561157
5617,46.808333,-0.310937,-0.433389,0.541234,-0.650045,60.693977,1230.346069,-521.499023
5618,46.816667,-0.311229,-0.433618,0.540785,-0.650125,60.556362,1230.443848,-521.409912
5619,46.825000,-0.311173,-0.433586,0.540756,-0.650198,60.377987,1230.476929,-521.334534
5620,46.833333,-0.311179,-0.433643,0.540710,-0.650195,60.189663,1230.521973,-521.253174
5621,46.841667,-0.311208,-0.433679,0.540624,-0.650229,59.990463,1230.555420,-521.150269
5622,46.850000,-0.311185,-0.434934,0.541632,-0.648561,60.036209,1230.468018,-521.107727
5623,46.858333,-0.311195,-0.435101,0.541536,-0.648524,59.841743,1230.470825,-521.027832
5624,46.866667,-0.311453,-0.435419,0.541062,-0.648582,59.696285,1230.534912,-520.935364
5625,46.875000,-0.311070,-0.435080,0.541226,-0.648857,59.413631,1230.568848,-520.837585
5626,46.883333,-0.310964,-0.433928,0.540492,-0.650290,58.944908,1230.675659,-520.733948
5627,46.891667,-0.310931,-0.433933,0.540278,-0.650479,58.799725,1230.712769,-520.687317
5628,46.900000,-0.311106,-0.433869,0.540489,-0.650263,58.576088,1230.802612,-520.603516
5629,46.908333,-0.311080,-0.433877,0.540318,-0.650413,58.434536,1230.835693,-520.542786
5630,46.916667,-0.311044,-0.433950,0.540452,-0.650270,58.248207,1230.909546,-520.436157
5631,46.925000,-0.311063,-0.434027,0.540419,-0.650236,58.079990,1230.956421,-520.353455
5632,46.933333,-0.311243,-0.435368,0.541115,-0.648673,58.194183,1230.924927,-520.314209
5633,46.941667,-0.311265,-0.435454,0.540981,-0.648717,58.023636,1230.960693,-520.232910
5634,46.950000,-0.311327,-0.435390,0.540908,-0.648791,57.810181,1231.020508,-520.149414
5635,46.958333,-0.311463,-0.435490,0.540818,-0.648733,57.581928,1231.070435,-520.086792
5636,46.966667,-0.311335,-0.435523,0.540537,-0.649008,57.385311,1231.107910,-519.984070
5637,46.975000,-0.311362,-0.435589,0.540501,-0.648980,57.194889,1231.143799,-519.908142
5638,46.983333,-0.311809,-0.435959,0.539988,-0.648943,57.041195,1231.210938,-519.806213
5639,46.991667,-0.312116,-0.435240,0.539350,-0.649809,56.618931,1231.267822,-519.664429
5640,47.000000,-0.311859,-0.435579,0.539645,-0.649459,56.517830,1231.310913,-519.621521
5641,47.008333,-0.312192,-0.435435,0.539250,-0.649725,56.258968,1231.349121,-519.516235
5642,47.016667,-0.312319,-0.435423,0.539167,-0.649740,56.059734,1231.404053,-519.444458
5643,47.025000,-0.311932,-0.435175,0.539069,-0.650173,55.852123,1231.498535,-519.365723
5644,47.033333,-0.311920,-0.435164,0.539036,-0.650214,55.675373,1231.545776,-519.272278
5645,47.041667,-0.311995,-0.436135,0.539582,-0.649074,55.720772,1231.547485,-519.209778
5646,47.050000,-0.311666,-0.436042,0.539868,-0.649056,55.487968,1231.538696,-519.150574
5647,47.058333,-0.311997,-0.436278,0.539473,-0.649068,55.338699,1231.603027,-519.045349
5648,47.066667,-0.311498,-0.435983,0.539951,-0.649107,55.092415,1231.612549,-518.975586
5649,47.075000,-0.311707,-0.435062,0.538836,-0.650550,54.684307,1231.739502,-518.831238
5650,47.083333,-0.311758,-0.435134,0.538717,-0.650576,54.488762,1231.759399,-518.749268
5651,47.091667,-0.311753,-0.435224,0.538643,-0.650580,54.316837,1231.783203,-518.661194
5652,47.100000,-0.311812,-0.435280,0.538574,-0.650571,54.133736,1231.832520,-518.570129
5653,47.108333,-0.312065,-0.435571,0.538268,-0.650508,53.981628,1231.943848,-518.475342
5654,47.116667,-0.311940,-0.435441,0.538549,-0.650423,53.765301,1231.971558,-518.408691
5655,47.125000,-0.312162,-0.436481,0.539077,-0.649180,53.802197,1231.989136,-518.354309
5656,47.133333,-0.312197,-0.436506,0.539009,-0.649203,53.634720,1232.034302,-518.276306
5657,47.141667,-0.312166,-0.436568,0.539026,-0.649163,53.477669,1232.094360,-518.185608
5658,47.150000,-0.312212,-0.436686,0.538896,-0.649169,53.282681,1232.112061,-518.095520
5659,47.158333,-0.311879,-0.436606,0.539229,-0.649106,53.079731,1232.099854,-518.032776
5660,47.166667,-0.311892,-0.436662,0.539187,-0.649098,52.906879,1232.133911,-517.950928
5661,47.175000,-0.312226,-0.436828,0.538792,-0.649153,52.720608,1232.229004,-517.846497
5662,47.183333,-0.312078,-0.436748,0.538933,-0.649161,52.558643,1232.305176,-517.750061
5663,47.191667,-0.311943,-0.436817,0.539231,-0.648932,52.369095,1232.277588,-517.697327
5664,47.200000,-0.312166,-0.436953,0.539070,-0.648867,52.188702,1232.278687,-517.590332
5665,47.208333,-0.311987,-0.436784,0.538871,-0.649232,51.956905,1232.363770,-517.465759
5666,47.216667,-0.312074,-0.436802,0.538829,-0.649213,51.770584,1232.402710,-517.365784
5667,47.225000,-0.312055,-0.435789,0.538096,-0.650509,51.324894,1232.508057,-517.252502
5668,47.233333,-0.312175,-0.435743,0.538081,-0.650495,51.146767,1232.565430,-517.161011
5669,47.241667,-0.312251,-0.435818,0.537995,-0.650480,50.965229,1232.602539,-517.080750
5670,47.250000,-0.312117,-0.435650,0.538115,-0.650557,50.770638,1232.698364,-517.004517
5671,47.258333,-0.312159,-0.435673,0.538122,-0.650516,50.596153,1232.742065,-516.914185
5672,47.266667,-0.312152,-0.435683,0.538133,-0.650503,50.424137,1232.785522,-516.820984
5673,47.275000,-0.312245,-0.435835,0.538060,-0.650417,50.233604,1232.820313,-516.735168
5674,47.283333,-0.312542,-0.437229,0.538707,-0.648801,50.347443,1232.771240,-516.675354
5675,47.291667,-0.312485,-0.437053,0.538560,-0.649070,50.114014,1232.812012,-516.556702
5676,47.300000,-0.312496,-0.436988,0.538518,-0.649143,49.900425,1232.844238,-516.439880
5677,47.308333,-0.312574,-0.437186,0.538436,-0.649040,49.724709,1232.867676,-516.357727
5678,47.316667,-0.312612,-0.437211,0.538320,-0.649100,49.558884,1232.887939,-516.268860
5679,47.325000,-0.312361,-0.435908,0.537688,-0.650620,49.120167,1232.984131,-516.139709
5680,47.333333,-0.312443,-0.435970,0.537661,-0.650562,48.940674,1233.041016,-516.039551
5681,47.341667,-0.312721,-0.436163,0.537272,-0.650619,48.809502,1233.135742,-515.934998
5682,47.350000,-0.312737,-0.436252,0.537242,-0.650577,48.633064,1233.179810,-515.841675
5683,47.358333,-0.312638,-0.436258,0.537195,-0.650660,48.466507,1233.232056,-515.744995
5684,47.366667,-0.313105,-0.437918,0.537745,-0.648864,48.579762,1233.165161,-515.665771
5685,47.375000,-0.313143,-0.437934,0.537735,-0.648843,48.397938,1233.221802,-515.568176
5686,47.383333,-0.313057,-0.437850,0.537772,-0.648910,48.228397,1233.258423,-515.468750
5687,47.391667,-0.312694,-0.437503,0.537978,-0.649148,47.961491,1233.283081,-515.367126
5688,47.400000,-0.312432,-0.436170,0.537284,-0.650744,47.506344,1233.396240,-515.237366
5689,47.408333,-0.312454,-0.436261,0.537203,-0.650739,47.338814,1233.448242,-515.138611
5690,47.416667,-0.312496,-0.436298,0.537197,-0.650700,47.163776,1233.489990,-515.038452
5691,47.425000,-0.312498,-0.436327,0.537198,-0.650678,46.979622,1233.514771,-514.937927
5692,47.433333,-0.312778,-0.436516,0.536719,-0.650812,46.840904,1233.576416,-514.811096
5693,47.441667,-0.313015,-0.437773,0.537295,-0.649377,46.903847,1233.550171,-514.722046
5694,47.450000,-0.313010,-0.437842,0.537251,-0.649369,46.725193,1233.598267,-514.608643
5695,47.458333,-0.312873,-0.438015,0.537593,-0.649036,46.566051,1233.552612,-514.540955
5696,47.466667,-0.312835,-0.437872,0.537383,-0.649324,46.359032,1233.612061,-514.424194
5697,47.475000,-0.312891,-0.437843,0.537419,-0.649286,46.177437,1233.667603,-514.307739
5698,47.483333,-0.312918,-0.437820,0.537416,-0.649293,46.001232,1233.722900,-514.200928
5699,47.491667,-0.312413,-0.436765,0.536671,-0.650860,45.525066,1233.823120,-514.090027
5700,47.500000,-0.312460,-0.437055,0.536282,-0.650963,45.331890,1233.866211,-513.987488
5701,47.508333,-0.312440,-0.437046,0.536252,-0.651004,45.146801,1233.878174,-513.874084
5702,47.516667,-0.312509,-0.437155,0.536260,-0.650891,44.946163,1233.902832,-513.754639
5703,47.525000,-0.312589,-0.437171,0.536227,-0.650868,44.756580,1233.905273,-513.635437
5704,47.533333,-0.312795,-0.438297,0.536759,-0.649573,44.835712,1233.853394,-513.548401
5705,47.541667,-0.312871,-0.438390,0.536695,-0.649526,44.660267,1233.861450,-513.447083
5706,47.550000,-0.312979,-0.438313,0.536685,-0.649534,44.471031,1233.907227,-513.329834
5707,47.558333,-0.313010,-0.438368,0.536688,-0.649480,44.302162,1233.959229,-513.213318
5708,47.566667,-0.313026,-0.438195,0.536989,-0.649340,44.152863,1233.988525,-513.118408
5709,47.575000,-0.313123,-0.438578,0.536678,-0.649292,43.983067,1234.064453,-513.016418
5710,47.583333,-0.313149,-0.438635,0.536679,-0.649240,43.820240,1234.115234,-512.909058
5711,47.591667,-0.313401,-0.438261,0.537156,-0.648977,43.677467,1234.135864,-512.787231
5712,47.600000,-0.313382,-0.438202,0.537235,-0.648960,43.505852,1234.186401,-512.675720
5713,47.608333,-0.313359,-0.438221,0.537204,-0.648983,43.339645,1234.228027,-512.561768
5714,47.616667,-0.313421,-0.438225,0.537139,-0.649005,43.173740,1234.246704,-512.454956
5715,47.625000,-0.313675,-0.438478,0.536829,-0.648968,42.980415,1234.253906,-512.348450
5716,47.633333,-0.313657,-0.438539,0.536704,-0.649039,42.811699,1234.298950,-512.214722
5717,47.641667,-0.313669,-0.438569,0.536644,-0.649063,42.642632,1234.336426,-512.091797
5718,47.650000,-0.313597,-0.438467,0.536696,-0.649123,42.466503,1234.392700,-511.996033
5719,47.658333,-0.313711,-0.438449,0.536672,-0.649100,42.296520,1234.414429,-511.870087
5720,47.666667,-0.313625,-0.438512,0.536604,-0.649155,42.133549,1234.441528,-511.740204
5721,47.675000,-0.313474,-0.438316,0.536905,-0.649111,41.981052,1234.521240,-511.605927
5722,47.683333,-0.313414,-0.438349,0.536942,-0.649088,41.837486,1234.545898,-511.485107
5723,47.691667,-0.313106,-0.438452,0.536820,-0.649268,41.671825,1234.580200,-511.390625
5724,47.700000,-0.313200,-0.438392,0.536659,-0.649396,41.517410,1234.626709,-511.260681
5725,47.708333,-0.313357,-0.438620,0.536146,-0.649590,41.346088,1234.692993,-511.110291
5726,47.716667,-0.313292,-0.438592,0.536099,-0.649679,41.200272,1234.725708,-510.969635
5727,47.725000,-0.313176,-0.437474,0.535368,-0.651090,40.774109,1234.790283,-510.817719
5728,47.733333,-0.313254,-0.437557,0.535331,-0.651028,40.601028,1234.814941,-510.673340
5729,47.741667,-0.313603,-0.438970,0.536038,-0.649324,40.724438,1234.738647,-510.564514
5730,47.750000,-0.313602,-0.438966,0.536054,-0.649314,40.549183,1234.759766,-510.417175
5731,47.758333,-0.313504,-0.438734,0.535940,-0.649613,40.357094,1234.789429,-510.260040
5732,47.766667,-0.313693,-0.438962,0.536006,-0.649313,40.239994,1234.786133,-510.150360
5733,47.775000,-0.313846,-0.439012,0.535908,-0.649286,40.091484,1234.822754,-510.009827
5734,47.783333,-0.313927,-0.438969,0.535702,-0.649445,39.919804,1234.858398,-509.838104
5735,47.791667,-0.314078,-0.439165,0.535677,-0.649260,39.769798,1234.914185,-509.710419
5736,47.800000,-0.314185,-0.438984,0.535971,-0.649089,39.622822,1234.922729,-509.599274
5737,47.808333,-0.314199,-0.439026,0.535978,-0.649048,39.467335,1234.948608,-509.455322
5738,47.816667,-0.314194,-0.439006,0.536009,-0.649038,39.309620,1234.976929,-509.314606
5739,47.825000,-0.314118,-0.439127,0.535689,-0.649257,39.142624,1235.039551,-509.146759
5740,47.833333,-0.314115,-0.439105,0.535664,-0.649294,38.990143,1235.058838,-509.011322
5741,47.841667,-0.314201,-0.439091,0.535569,-0.649340,38.835567,1235.082642,-508.863403
5742,47.850000,-0.314302,-0.439271,0.535663,-0.649092,38.712364,1235.086792,-508.727325
5743,47.858333,-0.314371,-0.439299,0.535626,-0.649070,38.561520,1235.116455,-508.553619
5744,47.866667,-0.314372,-0.439300,0.535605,-0.649086,38.426945,1235.138916,-508.396851
5745,47.875000,-0.314368,-0.439186,0.535578,-0.649188,38.300392,1235.144775,-508.224304
5746,47.883333,-0.314401,-0.439240,0.535540,-0.649167,38.177025,1235.152344,-508.063660
5747,47.891667,-0.314286,-0.438996,0.535447,-0.649464,38.006111,1235.207764,-507.866913
5748,47.900000,-0.314199,-0.439027,0.535362,-0.649554,37.871567,1235.228149,-507.688934
5749,47.908333,-0.314187,-0.439004,0.535317,-0.649614,37.775101,1235.239380,-507.510498
5750,47.916667,-0.314204,-0.438982,0.535328,-0.649611,37.653091,1235.253174,-507.349792
5751,47.925000,-0.314075,-0.438914,0.535296,-0.649746,37.541363,1235.292236,-507.139221
5752,47.933333,-0.314119,-0.438958,0.535354,-0.649647,37.397625,1235.321533,-506.968903
5753,47.941667,-0.314245,-0.439154,0.535367,-0.649443,37.290825,1235.345093,-506.795044
5754,47.950000,-0.314352,-0.439190,0.535302,-0.649420,37.156380,1235.349609,-506.625519
5755,47.958333,-0.314398,-0.439239,0.535263,-0.649397,37.020332,1235.360229,-506.445465
5756,47.966667,-0.314333,-0.439240,0.535126,-0.649540,36.907528,1235.371704,-506.246216
5757,47.975000,-0.314597,-0.439596,0.535215,-0.649099,36.766239,1235.360840,-506.087494
5758,47.983333,-0.314409,-0.439386,0.535181,-0.649360,36.679562,1235.400635,-505.885956
5759,47.991667,-0.314475,-0.439412,0.535184,-0.649308,36.583115,1235.415161,-505.708282
5760,48.000000,-0.314435,-0.439343,0.535239,-0.649329,36.485172,1235.455322,-505.523499
5761,48.008333,-0.314447,-0.439303,0.535286,-0.649311,36.390388,1235.508667,-505.340942
5762,48.016667,-0.314499,-0.439385,0.535326,-0.649197,36.267178,1235.553223,-505.165588
5763,48.025000,-0.314422,-0.439242,0.535198,-0.649436,36.135994,1235.598633,-504.960999
5764,48.033333,-0.314146,-0.439106,0.535293,-0.649585,36.071537,1235.679688,-504.747559
5765,48.041667,-0.314319,-0.438079,0.534396,-0.650932,35.714523,1235.757935,-504.562500
5766,48.050000,-0.314341,-0.437966,0.534548,-0.650872,35.565689,1235.792725,-504.319550
5767,48.058333,-0.314369,-0.438009,0.534521,-0.650852,35.486935,1235.811035,-504.127930
5768,48.066667,-0.314338,-0.439123,0.535192,-0.649563,35.723228,1235.810669,-503.937317
5769,48.075000,-0.314324,-0.439124,0.535170,-0.649587,35.648365,1235.840698,-503.710693
5770,48.083333,-0.314504,-0.439079,0.535059,-0.649621,35.564411,1235.859253,-503.467987
5771,48.091667,-0.315052,-0.439388,0.534855,-0.649316,35.466888,1235.787109,-503.239288
5772,48.100000,-0.315153,-0.439534,0.534795,-0.649217,35.415432,1235.780884,-502.990967
5773,48.108333,-0.315090,-0.439575,0.534829,-0.649192,35.373905,1235.803955,-502.733704
5774,48.116667,-0.315111,-0.439624,0.534818,-0.649158,35.322166,1235.832764,-502.485291
5775,48.125000,-0.314880,-0.439518,0.534853,-0.649313,35.329536,1235.906738,-502.219727
5776,48.133333,-0.315017,-0.438412,0.534096,-0.650616,35.025028,1235.956787,-501.934753
5777,48.141667,-0.315089,-0.438420,0.534017,-0.650640,35.030853,1235.968750,-501.651001
5778,48.150000,-0.315149,-0.438325,0.533988,-0.650699,35.036034,1236.003662,-501.354034
5779,48.158333,-0.315100,-0.438327,0.533981,-0.650728,35.058525,1236.029541,-501.064606
5780,48.166667,-0.314963,-0.438117,0.534059,-0.650871,35.066490,1236.065552,-500.804413
5781,48.175000,-0.314837,-0.439330,0.534704,-0.649583,35.432396,1235.990845,-500.527679
5782,48.183333,-0.315128,-0.439505,0.534468,-0.649518,35.481483,1235.945190,-500.236023
5783,48.191667,-0.315290,-0.439394,0.534386,-0.649581,35.533615,1235.921265,-499.959900
5784,48.200000,-0.315356,-0.438197,0.533561,-0.651035,35.340145,1235.938599,-499.652161
5785,48.208333,-0.315804,-0.439727,0.534196,-0.649263,35.688339,1235.834961,-499.452454
5786,48.216667,-0.315656,-0.439646,0.534201,-0.649386,35.838932,1235.864380,-499.241089
