Format Version,1.23,Take Name,setup1_darkcold_train,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-01-29 12.00.53.813 PM,Total Frames in Take,16568,Total Exported Frames,16568,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,camera,camera,camera,camera,camera,camera,camera
,ID,"AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
166,1.383333,-0.329857,-0.448461,0.487591,-0.672557,65.278511,1238.933105,-448.157532
167,1.391667,-0.329611,-0.448160,0.487266,-0.673113,65.369881,1238.922241,-448.147949
168,1.400000,-0.329616,-0.448166,0.487292,-0.673087,65.378296,1238.915649,-448.148407
169,1.408333,-0.329599,-0.448156,0.487291,-0.673104,65.378029,1238.913574,-448.147156
170,1.416667,-0.329844,-0.448512,0.487584,-0.672534,65.277626,1238.928467,-448.154358
171,1.425000,-0.329618,-0.448204,0.487268,-0.673079,65.377533,1238.911255,-448.146729
172,1.433333,-0.329597,-0.448155,0.487314,-0.673088,65.375839,1238.907104,-448.148102
173,1.441667,-0.329588,-0.448154,0.487276,-0.673121,65.377762,1238.910767,-448.148254
174,1.450000,-0.329593,-0.448179,0.487263,-0.673112,65.380974,1238.919556,-448.143341
175,1.458333,-0.329602,-0.448176,0.487283,-0.673094,65.386002,1238.920532,-448.142365
176,1.466667,-0.329591,-0.448154,0.487290,-0.673110,65.393364,1238.908203,-448.140350
177,1.475000,-0.329582,-0.448115,0.487303,-0.673130,65.399689,1238.910522,-448.141052
178,1.483333,-0.329589,-0.448167,0.487280,-0.673109,65.392456,1238.917969,-448.138824
179,1.491667,-0.329585,-0.448185,0.487266,-0.673109,65.390907,1238.919067,-448.137482
180,1.500000,-0.329573,-0.448143,0.487293,-0.673123,65.393196,1238.921021,-448.142151
181,1.508333,-0.329567,-0.448153,0.487318,-0.673102,65.392120,1238.920898,-448.138824
182,1.516667,-0.329595,-0.448156,0.487289,-0.673107,65.393417,1238.923340,-448.143097
183,1.525000,-0.329583,-0.448176,0.487293,-0.673096,65.395569,1238.925171,-448.143433
184,1.533333,-0.329594,-0.448182,0.487284,-0.673093,65.394897,1238.924194,-448.145111
185,1.541667,-0.329581,-0.448186,0.487283,-0.673098,65.394058,1238.921997,-448.144135
186,1.550000,-0.329821,-0.448478,0.487635,-0.672530,65.289413,1238.933350,-448.150513
187,1.558333,-0.329577,-0.448151,0.487291,-0.673117,65.384781,1238.920410,-448.144836
188,1.566667,-0.329599,-0.448176,0.487285,-0.673094,65.387032,1238.916992,-448.146484
189,1.575000,-0.329870,-0.448505,0.487595,-0.672518,65.291885,1238.922852,-448.153625
190,1.583333,-0.329590,-0.448147,0.487301,-0.673106,65.390480,1238.911987,-448.144104
191,1.591667,-0.329580,-0.448155,0.487279,-0.673122,65.394035,1238.920898,-448.146179
192,1.600000,-0.329580,-0.448156,0.487287,-0.673116,65.384888,1238.923340,-448.144318
193,1.608333,-0.329571,-0.448153,0.487305,-0.673109,65.384247,1238.914185,-448.144501
194,1.616667,-0.329581,-0.448122,0.487300,-0.673128,65.392288,1238.916748,-448.145874
195,1.625000,-0.329593,-0.448142,0.487285,-0.673120,65.388321,1238.913086,-448.146637
196,1.633333,-0.329602,-0.448179,0.487263,-0.673106,65.381577,1238.911011,-448.145264
197,1.641667,-0.329597,-0.448163,0.487295,-0.673097,65.381310,1238.916504,-448.145630
198,1.650000,-0.329617,-0.448140,0.487280,-0.673114,65.381172,1238.914551,-448.149200
199,1.658333,-0.329603,-0.448163,0.487272,-0.673111,65.376198,1238.915161,-448.150055
200,1.666667,-0.329603,-0.448185,0.487275,-0.673094,65.376305,1238.921265,-448.149384
201,1.675000,-0.329607,-0.448192,0.487269,-0.673092,65.377151,1238.916382,-448.149231
202,1.683333,-0.329598,-0.448175,0.487267,-0.673108,65.376427,1238.911499,-448.154175
203,1.691667,-0.329604,-0.448169,0.487289,-0.673093,65.381851,1238.917480,-448.147614
204,1.700000,-0.329608,-0.448171,0.487267,-0.673106,65.373756,1238.921387,-448.147766
205,1.708333,-0.329608,-0.448184,0.487290,-0.673081,65.379738,1238.922974,-448.142731
206,1.716667,-0.329546,-0.448141,0.487299,-0.673133,65.387817,1238.924683,-448.143951
207,1.725000,-0.329603,-0.448164,0.487280,-0.673104,65.389572,1238.918335,-448.142426
208,1.733333,-0.329605,-0.448160,0.487283,-0.673103,65.391365,1238.916870,-448.140167
209,1.741667,-0.329827,-0.448476,0.487635,-0.672529,65.293602,1238.929932,-448.143829
210,1.750000,-0.329594,-0.448164,0.487283,-0.673107,65.395805,1238.921509,-448.139709
211,1.758333,-0.329587,-0.448133,0.487288,-0.673127,65.394920,1238.921997,-448.137878
212,1.766667,-0.329583,-0.448137,0.487268,-0.673141,65.392052,1238.916626,-448.136108
213,1.775000,-0.329620,-0.448167,0.487271,-0.673100,65.394577,1238.915894,-448.133728
214,1.783333,-0.329563,-0.448176,0.487263,-0.673128,65.404106,1238.919556,-448.135468
215,1.791667,-0.329603,-0.448180,0.487270,-0.673101,65.396378,1238.910278,-448.137817
216,1.800000,-0.329583,-0.448157,0.487296,-0.673107,65.391518,1238.912231,-448.139069
217,1.808333,-0.329581,-0.448167,0.487279,-0.673113,65.389420,1238.916016,-448.138275
218,1.816667,-0.329580,-0.448189,0.487268,-0.673107,65.387825,1238.913452,-448.140594
219,1.825000,-0.329592,-0.448185,0.487276,-0.673098,65.389328,1238.912964,-448.141083
220,1.833333,-0.329588,-0.448170,0.487290,-0.673100,65.392120,1238.913696,-448.145142
221,1.841667,-0.329591,-0.448163,0.487273,-0.673116,65.395859,1238.914551,-448.144897
222,1.850000,-0.329597,-0.448158,0.487278,-0.673112,65.386314,1238.916382,-448.149567
223,1.858333,-0.329611,-0.448136,0.487261,-0.673132,65.380081,1238.917236,-448.152527
224,1.866667,-0.329588,-0.448131,0.487268,-0.673142,65.376831,1238.912231,-448.153748
225,1.875000,-0.329604,-0.448115,0.487275,-0.673139,65.373573,1238.915894,-448.155304
226,1.883333,-0.329589,-0.448126,0.487277,-0.673138,65.373917,1238.921875,-448.155090
227,1.891667,-0.329840,-0.448470,0.487612,-0.672543,65.276848,1238.933838,-448.158569
228,1.900000,-0.329838,-0.448465,0.487622,-0.672540,65.276375,1238.934814,-448.157990
229,1.908333,-0.329595,-0.448160,0.487276,-0.673113,65.378090,1238.927734,-448.155579
230,1.916667,-0.329593,-0.448176,0.487276,-0.673104,65.377991,1238.926270,-448.153046
231,1.925000,-0.329610,-0.448172,0.487271,-0.673102,65.376945,1238.922974,-448.151184
232,1.933333,-0.329605,-0.448167,0.487277,-0.673103,65.379295,1238.920288,-448.152252
233,1.941667,-0.329608,-0.448192,0.487276,-0.673087,65.389748,1238.916992,-448.147919
234,1.950000,-0.329614,-0.448189,0.487284,-0.673079,65.389145,1238.914917,-448.142731
235,1.958333,-0.329581,-0.448163,0.487291,-0.673108,65.388412,1238.919556,-448.142303
236,1.966667,-0.329603,-0.448177,0.487278,-0.673097,65.387871,1238.915527,-448.141998
237,1.975000,-0.329612,-0.448179,0.487272,-0.673096,65.392982,1238.914551,-448.142761
238,1.983333,-0.329586,-0.448179,0.487283,-0.673100,65.396225,1238.918213,-448.142090
239,1.991667,-0.329600,-0.448169,0.487275,-0.673106,65.391304,1238.913940,-448.141785
240,2.000000,-0.329406,-0.448096,0.487387,-0.673168,65.422401,1238.944580,-448.120728
241,2.008333,-0.329567,-0.448164,0.487283,-0.673120,65.393532,1238.912598,-448.142090
242,2.016667,-0.329596,-0.448152,0.487281,-0.673115,65.385841,1238.909424,-448.140900
243,2.025000,-0.329584,-0.448170,0.487280,-0.673109,65.389969,1238.914551,-448.139496
244,2.033333,-0.329565,-0.448158,0.487294,-0.673116,65.393387,1238.920044,-448.139648
245,2.041667,-0.329582,-0.448151,0.487280,-0.673123,65.391891,1238.923340,-448.140686
246,2.050000,-0.329575,-0.448151,0.487279,-0.673127,65.393913,1238.918213,-448.143707
247,2.058333,-0.329599,-0.448150,0.487268,-0.673124,65.394531,1238.914917,-448.146484
248,2.066667,-0.329598,-0.448144,0.487269,-0.673128,65.388466,1238.918457,-448.146423
249,2.075000,-0.329584,-0.448146,0.487284,-0.673123,65.381927,1238.914063,-448.149078
250,2.083333,-0.329592,-0.448127,0.487285,-0.673131,65.384163,1238.914307,-448.147186
251,2.091667,-0.329619,-0.448104,0.487276,-0.673139,65.383705,1238.915649,-448.151703
252,2.100000,-0.329607,-0.448129,0.487278,-0.673127,65.389824,1238.912109,-448.148682
253,2.108333,-0.329846,-0.448483,0.487621,-0.672525,65.287010,1238.926514,-448.150146
254,2.116667,-0.329591,-0.448173,0.487313,-0.673080,65.380562,1238.919312,-448.143127
255,2.125000,-0.329591,-0.448162,0.487311,-0.673089,65.380630,1238.917969,-448.141541
256,2.133333,-0.329603,-0.448168,0.487285,-0.673097,65.380600,1238.918457,-448.145416
257,2.141667,-0.329609,-0.448178,0.487280,-0.673092,65.379608,1238.917725,-448.144379
258,2.150000,-0.329590,-0.448161,0.487294,-0.673103,65.383781,1238.919678,-448.145538
