Format Version,1.23,Take Name,setup1_natural_train,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-01-29 12.07.09.385 PM,Total Frames in Take,17594,Total Exported Frames,17594,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,camera,camera,camera,camera,camera,camera,camera
,ID,"AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
59,0.491667,-0.329623,-0.448159,0.487238,-0.673128,65.389954,1238.915527,-448.141968
60,0.500000,-0.329608,-0.448134,0.487247,-0.673145,65.390190,1238.917480,-448.143188
61,0.508333,-0.329620,-0.448150,0.487253,-0.673125,65.385460,1238.915283,-448.141083
62,0.516667,-0.329607,-0.448161,0.487232,-0.673139,65.390511,1238.911377,-448.142029
63,0.525000,-0.329879,-0.448508,0.487539,-0.672552,65.295410,1238.928101,-448.146759
64,0.533333,-0.329872,-0.448508,0.487552,-0.672547,65.293541,1238.925903,-448.146759
65,0.541667,-0.329609,-0.448167,0.487243,-0.673126,65.393082,1238.917114,-448.139648
66,0.550000,-0.329597,-0.448142,0.487248,-0.673145,65.391022,1238.916016,-448.141510
67,0.558333,-0.329624,-0.448153,0.487244,-0.673127,65.389160,1238.915894,-448.141815
68,0.566667,-0.329630,-0.448148,0.487240,-0.673130,65.390297,1238.915649,-448.141876
69,0.575000,-0.329618,-0.448146,0.487239,-0.673139,65.392113,1238.916626,-448.142487
70,0.583333,-0.329632,-0.448147,0.487241,-0.673129,65.388573,1238.917603,-448.140930
71,0.591667,-0.329875,-0.448462,0.487553,-0.672575,65.289833,1238.930542,-448.150085
72,0.600000,-0.329626,-0.448158,0.487238,-0.673127,65.388092,1238.916626,-448.143951
73,0.608333,-0.329645,-0.448158,0.487232,-0.673122,65.387512,1238.917603,-448.141663
74,0.616667,-0.329629,-0.448146,0.487241,-0.673131,65.386566,1238.916382,-448.141541
75,0.625000,-0.329633,-0.448166,0.487230,-0.673125,65.387947,1238.914795,-448.142059
76,0.633333,-0.329639,-0.448159,0.487246,-0.673114,65.388351,1238.917847,-448.141541
77,0.641667,-0.329628,-0.448161,0.487229,-0.673131,65.387894,1238.914551,-448.141388
78,0.650000,-0.329631,-0.448155,0.487234,-0.673130,65.382477,1238.913208,-448.143066
79,0.658333,-0.329628,-0.448146,0.487248,-0.673126,65.390236,1238.915283,-448.142181
80,0.666667,-0.329611,-0.448157,0.487249,-0.673127,65.386795,1238.911377,-448.139832
81,0.675000,-0.329632,-0.448178,0.487225,-0.673120,65.386208,1238.909424,-448.139801
82,0.683333,-0.329632,-0.448158,0.487217,-0.673139,65.389885,1238.912964,-448.140900
83,0.691667,-0.329619,-0.448161,0.487231,-0.673134,65.388573,1238.914307,-448.140076
84,0.700000,-0.329613,-0.448144,0.487244,-0.673139,65.384117,1238.912720,-448.141022
85,0.708333,-0.329627,-0.448151,0.487243,-0.673127,65.385559,1238.914063,-448.139679
86,0.716667,-0.329610,-0.448169,0.487240,-0.673127,65.388420,1238.911499,-448.140411
87,0.725000,-0.329626,-0.448159,0.487226,-0.673135,65.387726,1238.913574,-448.138977
88,0.733333,-0.329620,-0.448154,0.487235,-0.673135,65.389961,1238.913696,-448.137878
89,0.741667,-0.329616,-0.448158,0.487247,-0.673126,65.387779,1238.914673,-448.139740
90,0.750000,-0.329620,-0.448166,0.487243,-0.673121,65.387749,1238.913696,-448.140198
91,0.758333,-0.329631,-0.448140,0.487241,-0.673135,65.385429,1238.911987,-448.140625
92,0.766667,-0.329621,-0.448175,0.487230,-0.673125,65.390320,1238.910645,-448.140289
93,0.775000,-0.329636,-0.448144,0.487228,-0.673139,65.390953,1238.915283,-448.139832
94,0.783333,-0.329619,-0.448134,0.487242,-0.673144,65.388809,1238.916992,-448.141388
95,0.791667,-0.329630,-0.448141,0.487236,-0.673137,65.386215,1238.916992,-448.141235
96,0.800000,-0.329633,-0.448135,0.487243,-0.673136,65.387726,1238.914551,-448.142120
97,0.808333,-0.329617,-0.448146,0.487242,-0.673136,65.386497,1238.915039,-448.145111
98,0.816667,-0.329625,-0.448159,0.487243,-0.673123,65.386475,1238.915039,-448.141144
99,0.825000,-0.329631,-0.448150,0.487252,-0.673120,65.389900,1238.918823,-448.141235
100,0.833333,-0.329637,-0.448161,0.487235,-0.673122,65.386543,1238.916626,-448.141998
101,0.841667,-0.329641,-0.448150,0.487231,-0.673130,65.385780,1238.915894,-448.143829
102,0.850000,-0.329622,-0.448176,0.487232,-0.673121,65.390396,1238.916138,-448.142975
103,0.858333,-0.329887,-0.448483,0.487566,-0.672545,65.291191,1238.931274,-448.147461
104,0.866667,-0.329608,-0.448168,0.487229,-0.673136,65.391533,1238.913574,-448.142578
105,0.875000,-0.329618,-0.448158,0.487237,-0.673132,65.391113,1238.915161,-448.142670
106,0.883333,-0.329632,-0.448173,0.487231,-0.673119,65.389267,1238.916016,-448.143341
107,0.891667,-0.329625,-0.448155,0.487244,-0.673125,65.391045,1238.915039,-448.143646
108,0.900000,-0.329619,-0.448134,0.487247,-0.673140,65.390251,1238.916504,-448.142487
109,0.908333,-0.329621,-0.448157,0.487224,-0.673140,65.391075,1238.913696,-448.144012
110,0.916667,-0.329630,-0.448155,0.487229,-0.673134,65.390144,1238.911987,-448.144440
111,0.925000,-0.329616,-0.448158,0.487234,-0.673135,65.390411,1238.911621,-448.142731
112,0.933333,-0.329612,-0.448150,0.487248,-0.673132,65.390648,1238.914673,-448.141937
113,0.941667,-0.329631,-0.448150,0.487239,-0.673130,65.389229,1238.919556,-448.143982
114,0.950000,-0.329619,-0.448154,0.487238,-0.673134,65.388306,1238.914551,-448.143005
115,0.958333,-0.329640,-0.448168,0.487233,-0.673118,65.386757,1238.913574,-448.142303
116,0.966667,-0.329876,-0.448501,0.487570,-0.672535,65.291122,1238.929199,-448.146698
117,0.975000,-0.329626,-0.448161,0.487242,-0.673122,65.388832,1238.915771,-448.142426
118,0.983333,-0.329623,-0.448168,0.487236,-0.673123,65.387291,1238.916992,-448.141510
119,0.991667,-0.329634,-0.448176,0.487238,-0.673111,65.387482,1238.916626,-448.139893
120,1.000000,-0.329636,-0.448183,0.487238,-0.673106,65.389244,1238.915405,-448.140778
121,1.008333,-0.329631,-0.448172,0.487237,-0.673116,65.386841,1238.911011,-448.140076
122,1.016667,-0.329647,-0.448168,0.487240,-0.673109,65.386719,1238.913940,-448.138763
123,1.025000,-0.329632,-0.448166,0.487242,-0.673116,65.390633,1238.915161,-448.139648
124,1.033333,-0.329638,-0.448164,0.487227,-0.673125,65.389053,1238.911499,-448.139557
125,1.041667,-0.329643,-0.448144,0.487234,-0.673131,65.386070,1238.911743,-448.139374
126,1.050000,-0.329628,-0.448135,0.487237,-0.673142,65.391647,1238.914795,-448.140045
127,1.058333,-0.329639,-0.448135,0.487234,-0.673139,65.389694,1238.913208,-448.139679
128,1.066667,-0.329611,-0.448150,0.487229,-0.673146,65.390083,1238.910889,-448.139862
129,1.075000,-0.329631,-0.448152,0.487234,-0.673131,65.391838,1238.915771,-448.140839
130,1.083333,-0.329636,-0.448149,0.487234,-0.673131,65.391197,1238.915161,-448.140381
131,1.091667,-0.329608,-0.448164,0.487242,-0.673130,65.395370,1238.915894,-448.140808
132,1.100000,-0.329629,-0.448151,0.487240,-0.673128,65.389816,1238.914917,-448.140228
133,1.108333,-0.329628,-0.448143,0.487228,-0.673144,65.389252,1238.914429,-448.142639
134,1.116667,-0.329620,-0.448150,0.487255,-0.673124,65.387779,1238.913818,-448.141327
135,1.125000,-0.329630,-0.448153,0.487244,-0.673125,65.390533,1238.913696,-448.141968
136,1.133333,-0.329621,-0.448145,0.487246,-0.673133,65.388588,1238.913086,-448.143555
137,1.141667,-0.329619,-0.448132,0.487234,-0.673151,65.387848,1238.914185,-448.144440
138,1.150000,-0.329637,-0.448162,0.487234,-0.673122,65.389587,1238.913330,-448.144836
139,1.158333,-0.329631,-0.448156,0.487231,-0.673132,65.390739,1238.914551,-448.142883
140,1.166667,-0.329622,-0.448151,0.487244,-0.673129,65.391228,1238.916016,-448.144226
141,1.175000,-0.329626,-0.448146,0.487254,-0.673124,65.388496,1238.918579,-448.143188
142,1.183333,-0.329611,-0.448163,0.487242,-0.673129,65.390015,1238.917847,-448.143524
143,1.191667,-0.329630,-0.448171,0.487236,-0.673119,65.391777,1238.916504,-448.143768
144,1.200000,-0.329623,-0.448177,0.487225,-0.673126,65.389267,1238.914917,-448.142822
145,1.208333,-0.329610,-0.448165,0.487241,-0.673129,65.393654,1238.916138,-448.141937
146,1.216667,-0.329610,-0.448163,0.487254,-0.673120,65.390465,1238.915283,-448.142944
147,1.225000,-0.329631,-0.448169,0.487247,-0.673111,65.390198,1238.917480,-448.142914
148,1.233333,-0.329621,-0.448162,0.487242,-0.673124,65.390007,1238.915161,-448.142578
149,1.241667,-0.329630,-0.448171,0.487235,-0.673119,65.389732,1238.912354,-448.144257
150,1.250000,-0.329612,-0.448171,0.487238,-0.673125,65.393295,1238.913940,-448.143402
151,1.258333,-0.329622,-0.448161,0.487251,-0.673118,65.391014,1238.916138,-448.142365
152,1.266667,-0.329639,-0.448151,0.487240,-0.673125,65.387474,1238.916138,-448.145142
