Format Version,1.23,Take Name,prueba_short,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-01-29 10.55.08.948 AM,Total Frames in Take,15990,Total Exported Frames,15990,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,camera,camera,camera,camera,camera,camera,camera
,ID,"AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC","AEBE393BDD8411EFF707FFEBDF2833AC"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),qX,qY,qZ,qW,X,Y,Z
133,1.108333,-0.329827,-0.448379,0.487631,-0.672597,65.283142,1238.921875,-448.162506
134,1.116667,-0.329830,-0.448408,0.487619,-0.672585,65.281898,1238.925171,-448.166199
135,1.125000,-0.329801,-0.448386,0.487638,-0.672600,65.286537,1238.924194,-448.165192
136,1.133333,-0.329823,-0.448393,0.487611,-0.672604,65.283615,1238.923950,-448.167847
137,1.141667,-0.329821,-0.448391,0.487631,-0.672592,65.285355,1238.922974,-448.165710
138,1.150000,-0.329790,-0.448424,0.487641,-0.672578,65.280945,1238.924438,-448.164612
139,1.158333,-0.329778,-0.448395,0.487649,-0.672597,65.281784,1238.925781,-448.166290
140,1.166667,-0.329786,-0.448396,0.487641,-0.672598,65.284531,1238.927368,-448.168121
141,1.175000,-0.329802,-0.448388,0.487632,-0.672602,65.284859,1238.925659,-448.169006
142,1.183333,-0.329815,-0.448391,0.487612,-0.672608,65.280586,1238.925415,-448.171936
143,1.191667,-0.329805,-0.448392,0.487626,-0.672603,65.283905,1238.925049,-448.172760
144,1.200000,-0.329808,-0.448392,0.487626,-0.672601,65.279198,1238.929810,-448.174072
145,1.208333,-0.329809,-0.448433,0.487622,-0.672576,65.282272,1238.927612,-448.168121
146,1.216667,-0.329806,-0.448376,0.487626,-0.672613,65.280220,1238.925659,-448.170807
147,1.225000,-0.329797,-0.448409,0.487629,-0.672594,65.284264,1238.925781,-448.168152
148,1.233333,-0.329823,-0.448419,0.487612,-0.672586,65.282166,1238.923584,-448.167389
149,1.241667,-0.329817,-0.448414,0.487616,-0.672589,65.280823,1238.925903,-448.168213
150,1.250000,-0.329789,-0.448389,0.487650,-0.672596,65.280296,1238.924438,-448.161469
151,1.258333,-0.329790,-0.448378,0.487651,-0.672601,65.280716,1238.920410,-448.161011
152,1.266667,-0.329821,-0.448380,0.487633,-0.672598,65.284294,1238.920532,-448.162476
153,1.275000,-0.329792,-0.448362,0.487652,-0.672610,65.281403,1238.917358,-448.157532
154,1.283333,-0.329822,-0.448361,0.487628,-0.672613,65.280739,1238.917358,-448.161316
155,1.291667,-0.329815,-0.448395,0.487615,-0.672604,65.282074,1238.917114,-448.159363
156,1.300000,-0.329832,-0.448346,0.487637,-0.672612,65.280731,1238.918579,-448.159363
157,1.308333,-0.329832,-0.448376,0.487630,-0.672596,65.283897,1238.917236,-448.156342
158,1.316667,-0.329822,-0.448371,0.487632,-0.672604,65.281120,1238.917847,-448.156677
159,1.325000,-0.329826,-0.448393,0.487624,-0.672593,65.281593,1238.916016,-448.153381
160,1.333333,-0.329844,-0.448378,0.487622,-0.672595,65.281487,1238.916016,-448.157104
161,1.341667,-0.329797,-0.448373,0.487650,-0.672602,65.278870,1238.913574,-448.150818
162,1.350000,-0.329845,-0.448368,0.487616,-0.672606,65.278015,1238.915894,-448.154022
163,1.358333,-0.329824,-0.448373,0.487627,-0.672605,65.280777,1238.914307,-448.153809
164,1.366667,-0.329830,-0.448360,0.487629,-0.672610,65.282661,1238.914185,-448.152466
165,1.375000,-0.329820,-0.448349,0.487628,-0.672622,65.277710,1238.910889,-448.153351
166,1.383333,-0.329828,-0.448364,0.487619,-0.672615,65.283958,1238.914063,-448.152527
167,1.391667,-0.329829,-0.448374,0.487615,-0.672611,65.287094,1238.915771,-448.154022
168,1.400000,-0.329838,-0.448361,0.487625,-0.672608,65.282143,1238.915283,-448.156525
169,1.408333,-0.329823,-0.448359,0.487631,-0.672612,65.284088,1238.915405,-448.153900
170,1.416667,-0.329822,-0.448369,0.487621,-0.672613,65.285049,1238.914429,-448.154510
171,1.425000,-0.329817,-0.448364,0.487636,-0.672608,65.280090,1238.911865,-448.154144
172,1.433333,-0.329843,-0.448388,0.487626,-0.672586,65.284302,1238.917114,-448.158112
173,1.441667,-0.329814,-0.448363,0.487638,-0.672609,65.283188,1238.920044,-448.160980
174,1.450000,-0.329828,-0.448365,0.487619,-0.672614,65.277214,1238.920410,-448.164246
175,1.458333,-0.329808,-0.448347,0.487634,-0.672626,65.276398,1238.920044,-448.165802
176,1.466667,-0.329782,-0.448355,0.487648,-0.672623,65.276054,1238.919312,-448.161987
177,1.475000,-0.329805,-0.448413,0.487616,-0.672596,65.278748,1238.920532,-448.165192
178,1.483333,-0.329832,-0.448422,0.487613,-0.672579,65.279610,1238.924194,-448.166107
179,1.491667,-0.329813,-0.448398,0.487618,-0.672600,65.278870,1238.924561,-448.166443
180,1.500000,-0.329812,-0.448402,0.487626,-0.672593,65.275986,1238.926514,-448.170654
181,1.508333,-0.329818,-0.448406,0.487616,-0.672593,65.281380,1238.924927,-448.170685
182,1.516667,-0.329820,-0.448412,0.487609,-0.672594,65.282646,1238.920898,-448.171204
183,1.525000,-0.329811,-0.448411,0.487611,-0.672598,65.282410,1238.923462,-448.169739
184,1.533333,-0.329800,-0.448374,0.487637,-0.672609,65.280266,1238.923706,-448.172302
185,1.541667,-0.329795,-0.448400,0.487643,-0.672590,65.278793,1238.927124,-448.166748
186,1.550000,-0.329810,-0.448408,0.487616,-0.672597,65.283295,1238.926392,-448.168427
187,1.558333,-0.329807,-0.448389,0.487628,-0.672603,65.285919,1238.921997,-448.167145
188,1.566667,-0.329810,-0.448416,0.487605,-0.672599,65.281166,1238.921875,-448.167664
189,1.575000,-0.329825,-0.448411,0.487625,-0.672581,65.279419,1238.923218,-448.163849
190,1.583333,-0.329799,-0.448410,0.487644,-0.672581,65.280022,1238.924805,-448.162994
191,1.591667,-0.329804,-0.448415,0.487643,-0.672576,65.278816,1238.922852,-448.161682
192,1.600000,-0.329824,-0.448393,0.487633,-0.672587,65.281761,1238.922119,-448.162354
193,1.608333,-0.329799,-0.448409,0.487630,-0.672591,65.280136,1238.919922,-448.159698
194,1.616667,-0.329821,-0.448397,0.487614,-0.672600,65.283218,1238.916870,-448.161011
195,1.625000,-0.329825,-0.448374,0.487628,-0.672603,65.283691,1238.916504,-448.159058
196,1.633333,-0.329797,-0.448368,0.487652,-0.672604,65.282349,1238.919189,-448.157990
197,1.641667,-0.329820,-0.448361,0.487621,-0.672619,65.279053,1238.916870,-448.161530
198,1.650000,-0.329788,-0.448347,0.487641,-0.672630,65.289467,1238.926880,-448.156036
199,1.658333,-0.329839,-0.448360,0.487617,-0.672614,65.282906,1238.918335,-448.158783
200,1.666667,-0.329834,-0.448355,0.487627,-0.672612,65.281067,1238.914063,-448.156403
201,1.675000,-0.329832,-0.448354,0.487633,-0.672610,65.279518,1238.915771,-448.155182
202,1.683333,-0.329821,-0.448352,0.487626,-0.672622,65.276329,1238.916016,-448.156464
203,1.691667,-0.329809,-0.448353,0.487634,-0.672620,65.272743,1238.915527,-448.155090
204,1.700000,-0.329826,-0.448375,0.487627,-0.672603,65.278976,1238.913452,-448.153534
205,1.708333,-0.329820,-0.448392,0.487636,-0.672588,65.273315,1238.911133,-448.150116
206,1.716667,-0.329818,-0.448366,0.487642,-0.672602,65.276169,1238.912476,-448.149414
207,1.725000,-0.329804,-0.448356,0.487661,-0.672602,65.274849,1238.913940,-448.149384
208,1.733333,-0.329839,-0.448357,0.487638,-0.672601,65.275223,1238.913208,-448.152740
209,1.741667,-0.329837,-0.448355,0.487624,-0.672613,65.273132,1238.913818,-448.155365
210,1.750000,-0.329815,-0.448372,0.487643,-0.672599,65.277298,1238.913452,-448.152130
211,1.758333,-0.329840,-0.448379,0.487622,-0.672597,65.277100,1238.911133,-448.153748
212,1.766667,-0.329843,-0.448369,0.487619,-0.672604,65.276649,1238.914429,-448.156769
213,1.775000,-0.329851,-0.448388,0.487621,-0.672586,65.281227,1238.915649,-448.154755
214,1.783333,-0.329833,-0.448375,0.487621,-0.672604,65.275986,1238.917847,-448.157562
215,1.791667,-0.329819,-0.448392,0.487647,-0.672581,65.280403,1238.914917,-448.154785
216,1.800000,-0.329828,-0.448377,0.487635,-0.672595,65.279350,1238.915039,-448.157867
217,1.808333,-0.329834,-0.448418,0.487623,-0.672572,65.277969,1238.918701,-448.160370
218,1.816667,-0.329822,-0.448407,0.487621,-0.672588,65.281586,1238.919434,-448.157867
219,1.825000,-0.329821,-0.448421,0.487613,-0.672585,65.279678,1238.920044,-448.161285
220,1.833333,-0.329829,-0.448390,0.487620,-0.672596,65.282211,1238.918213,-448.162231
221,1.841667,-0.329784,-0.448376,0.487642,-0.672612,65.276993,1238.914795,-448.160614
222,1.850000,-0.329792,-0.448366,0.487642,-0.672614,65.282913,1238.918335,-448.163910
223,1.858333,-0.329824,-0.448434,0.487604,-0.672581,65.283562,1238.920898,-448.165405
224,1.866667,-0.329827,-0.448420,0.487617,-0.672579,65.284645,1238.924805,-448.165924
225,1.875000,-0.329805,-0.448366,0.487640,-0.672610,65.285248,1238.923950,-448.165741
