#timestamp qx qy qz qw px py pz
1738148108.341666937 -0.32982 -0.448381 0.487641 -0.672592 65.277512 1238.915527 -448.154297
1738148108.349999905 -0.329809 -0.448362 0.48765 -0.672603 65.277458 1238.917358 -448.155884
1738148108.358333111 -0.329763 -0.448366 0.487635 -0.672634 65.285858 1238.922974 -448.157532
1738148108.366667032 -0.329809 -0.448376 0.487649 -0.672594 65.279091 1238.91748 -448.158417
1738148108.375000000 -0.329812 -0.44837 0.487636 -0.672606 65.283203 1238.920898 -448.161316
1738148108.383332968 -0.329823 -0.448385 0.487627 -0.672597 65.284256 1238.921875 -448.161652
1738148108.391666889 -0.329819 -0.448375 0.48763 -0.672605 65.285072 1238.921387 -448.164459
1738148108.400000095 -0.329796 -0.448381 0.487632 -0.67261 65.283417 1238.920532 -448.165253
1738148108.408333063 -0.329806 -0.448375 0.487642 -0.672602 65.2836 1238.922241 -448.164154
1738148108.416666985 -0.329794 -0.44837 0.487651 -0.672605 65.283531 1238.921875 -448.163818
1738148108.424999952 -0.329816 -0.448399 0.487609 -0.672605 65.279282 1238.926636 -448.168762
1738148108.433332920 -0.329819 -0.448405 0.487622 -0.67259 65.281586 1238.926025 -448.168304
1738148108.441667080 -0.329817 -0.448372 0.487635 -0.672603 65.281555 1238.923462 -448.170532
1738148108.450000048 -0.329805 -0.448409 0.487616 -0.672598 65.280876 1238.92627 -448.170624
1738148108.458333015 -0.329815 -0.448385 0.487628 -0.672601 65.282722 1238.923462 -448.171173
1738148108.466666937 -0.329809 -0.44841 0.487614 -0.672598 65.282433 1238.927124 -448.170715
1738148108.474999905 -0.329823 -0.448405 0.487614 -0.672593 65.276588 1238.927979 -448.169769
1738148108.483333111 -0.329777 -0.448398 0.487626 -0.672612 65.273643 1238.924194 -448.166901
1738148108.491667032 -0.329813 -0.448415 0.487617 -0.67259 65.27916 1238.924194 -448.169891
1738148108.500000000 -0.329792 -0.448374 0.487635 -0.672615 65.281937 1238.9198 -448.166351
1738148108.508332968 -0.329812 -0.448403 0.487614 -0.6726 65.278854 1238.923828 -448.165253
1738148108.516666889 -0.329818 -0.44837 0.487631 -0.672608 65.279427 1238.923828 -448.166107
1738148108.525000095 -0.329811 -0.448382 0.487614 -0.672615 65.276909 1238.924561 -448.166931
1738148108.533333063 -0.329811 -0.448367 0.487633 -0.672611 65.277847 1238.919189 -448.163635
1738148108.541666985 -0.329806 -0.448367 0.487625 -0.67262 65.274635 1238.91687 -448.164703
1738148108.558332920 -0.329831 -0.448387 0.487622 -0.672596 65.276634 1238.917603 -448.160645
1738148108.566667080 -0.329816 -0.448382 0.487623 -0.672606 65.277328 1238.915039 -448.159363
1738148108.575000048 -0.329835 -0.448389 0.487631 -0.672586 65.281219 1238.917358 -448.155182
1738148108.583333015 -0.329844 -0.448387 0.487629 -0.672585 65.278633 1238.916138 -448.154846
1738148108.591666937 -0.329827 -0.448376 0.487624 -0.672604 65.277245 1238.912231 -448.155945
1738148108.599999905 -0.329833 -0.448357 0.487636 -0.672605 65.278862 1238.914917 -448.15329
1738148108.608333111 -0.329836 -0.448364 0.487625 -0.672607 65.277573 1238.911987 -448.153748
1738148108.616667032 -0.329836 -0.448378 0.487619 -0.672602 65.280525 1238.914917 -448.151276
1738148108.625000000 -0.329855 -0.44838 0.487619 -0.672591 65.28125 1238.91687 -448.154755
1738148108.633332968 -0.329833 -0.448367 0.487618 -0.672612 65.280617 1238.914063 -448.154144
1738148108.641666889 -0.329845 -0.448372 0.487628 -0.672595 65.277664 1238.915039 -448.151337
1738148108.650000095 -0.329839 -0.448365 0.487614 -0.672612 65.281631 1238.911865 -448.15274
1738148108.658333063 -0.329842 -0.448368 0.487614 -0.672609 65.280342 1238.911377 -448.155212
1738148108.666666985 -0.329825 -0.448364 0.487619 -0.672617 65.276039 1238.911743 -448.157593
1738148108.674999952 -0.329827 -0.44834 0.487625 -0.672628 65.272629 1238.915161 -448.156372
1738148108.683332920 -0.329822 -0.448355 0.487629 -0.672617 65.276062 1238.915649 -448.155579
1738148108.691667080 -0.329824 -0.448374 0.487622 -0.672609 65.280006 1238.914795 -448.156433
1738148108.700000048 -0.329831 -0.44836 0.487624 -0.672613 65.275627 1238.914063 -448.161133
1738148108.708333015 -0.329832 -0.448369 0.48762 -0.672609 65.279839 1238.914307 -448.159973
1738148108.716666937 -0.329795 -0.448362 0.487647 -0.672612 65.279778 1238.918457 -448.155518
1738148108.724999905 -0.329815 -0.448352 0.48764 -0.672614 65.28154 1238.922241 -448.160309
1738148108.733333111 -0.329817 -0.448351 0.487629 -0.672621 65.280624 1238.919189 -448.161957
1738148108.741667032 -0.329836 -0.448391 0.487614 -0.672596 65.276482 1238.922119 -448.165009
1738148108.750000000 -0.329821 -0.448388 0.487615 -0.672606 65.282326 1238.922119 -448.163757
1738148108.758332968 -0.329816 -0.448364 0.48762 -0.67262 65.278358 1238.921265 -448.167023
1738148108.766666889 -0.329808 -0.448374 0.487639 -0.672603 65.282867 1238.920288 -448.166595
1738148108.775000095 -0.329815 -0.448398 0.487616 -0.672601 65.27993 1238.924805 -448.167755
1738148108.783333063 -0.329821 -0.448409 0.487613 -0.672592 65.275131 1238.924683 -448.168732
1738148108.791666985 -0.329789 -0.448403 0.487625 -0.672604 65.279221 1238.921631 -448.169891
1738148108.799999952 -0.329807 -0.448378 0.487634 -0.672605 65.281448 1238.921997 -448.168732
1738148108.808332920 -0.329825 -0.448383 0.487631 -0.672595 65.282982 1238.923218 -448.170654
1738148108.816667080 -0.329807 -0.448422 0.487624 -0.672583 65.277603 1238.927612 -448.171661
1738148108.825000048 -0.329803 -0.448414 0.487628 -0.672587 65.279671 1238.925781 -448.169769
1738148108.833333015 -0.329824 -0.448421 0.487622 -0.672576 65.277565 1238.927002 -448.170135
1738148108.841666937 -0.329797 -0.448412 0.487631 -0.67259 65.278397 1238.924805 -448.169891
1738148108.849999905 -0.329811 -0.448419 0.487619 -0.672587 65.279976 1238.925781 -448.169434
1738148108.858333111 -0.329796 -0.44841 0.487631 -0.672591 65.28231 1238.924805 -448.167877
1738148108.866667032 -0.329785 -0.448365 0.487655 -0.672609 65.280823 1238.921875 -448.162598
1738148108.875000000 -0.329832 -0.448403 0.487614 -0.672591 65.280205 1238.923706 -448.16449
1738148108.883332968 -0.329805 -0.44839 0.487628 -0.672602 65.280571 1238.923218 -448.16507
1738148108.891666889 -0.329807 -0.448348 0.487631 -0.672627 65.281616 1238.920776 -448.165405
1738148108.900000095 -0.329812 -0.448364 0.487646 -0.672604 65.279167 1238.918945 -448.15799
1738148108.908333063 -0.329825 -0.448372 0.487621 -0.672609 65.283051 1238.918457 -448.163635
1738148108.916666985 -0.329826 -0.448347 0.48763 -0.672619 65.280106 1238.917847 -448.163483
1738148108.924999952 -0.32982 -0.448364 0.487637 -0.672606 65.281128 1238.92041 -448.156952
1738148108.933332920 -0.329826 -0.448363 0.48762 -0.672616 65.280449 1238.916748 -448.158203
1738148108.941667080 -0.329835 -0.448363 0.487612 -0.672617 65.277893 1238.913818 -448.158722
1738148108.950000048 -0.329829 -0.448358 0.487637 -0.672605 65.280907 1238.91687 -448.155548
1738148108.958333015 -0.329834 -0.448358 0.487634 -0.672605 65.277748 1238.915161 -448.155823
1738148108.966666937 -0.32981 -0.448368 0.487658 -0.672593 65.276131 1238.91272 -448.151764
1738148108.974999905 -0.329846 -0.448371 0.48762 -0.672601 65.277382 1238.914429 -448.156128
1738148108.983333111 -0.329841 -0.448387 0.487614 -0.672597 65.276901 1238.911377 -448.15564
1738148108.991667032 -0.329846 -0.448384 0.487617 -0.672594 65.275467 1238.91272 -448.153687
1738148109.000000000 -0.329828 -0.448379 0.487624 -0.672601 65.276421 1238.915527 -448.152527
1738148109.008332968 -0.329815 -0.448377 0.487646 -0.672593 65.272491 1238.913086 -448.150665
1738148109.016666889 -0.329842 -0.448363 0.487634 -0.672598 65.273308 1238.914551 -448.153259
1738148109.025000095 -0.329851 -0.448382 0.487627 -0.672586 65.279724 1238.915649 -448.153259
1738148109.033333063 -0.329826 -0.448371 0.487626 -0.672606 65.27832 1238.9104 -448.152863
1738148109.041666985 -0.329844 -0.44839 0.487614 -0.672593 65.279518 1238.912964 -448.154053
1738148109.049999952 -0.329817 -0.44839 0.487638 -0.672589 65.278641 1238.913818 -448.151398
1738148109.058332920 -0.329845 -0.448393 0.487631 -0.672578 65.279373 1238.918335 -448.155121
1738148109.066667080 -0.329844 -0.448366 0.487623 -0.672603 65.276474 1238.917114 -448.158722
1738148109.075000048 -0.32983 -0.44839 0.487622 -0.672595 65.283821 1238.91626 -448.156708
1738148109.083333015 -0.329827 -0.448392 0.487619 -0.672597 65.282753 1238.917358 -448.15921
1738148109.091666937 -0.329824 -0.44839 0.487625 -0.672596 65.282127 1238.918823 -448.158905
1738148109.099999905 -0.329809 -0.448378 0.487634 -0.672604 65.282082 1238.919556 -448.161804
1738148109.108333111 -0.329827 -0.448379 0.487631 -0.672597 65.283142 1238.921875 -448.162506
1738148109.116667032 -0.32983 -0.448408 0.487619 -0.672585 65.281898 1238.925171 -448.166199
1738148109.125000000 -0.329801 -0.448386 0.487638 -0.6726 65.286537 1238.924194 -448.165192
1738148109.133332968 -0.329823 -0.448393 0.487611 -0.672604 65.283615 1238.92395 -448.167847
1738148109.141666889 -0.329821 -0.448391 0.487631 -0.672592 65.285355 1238.922974 -448.16571
1738148109.150000095 -0.32979 -0.448424 0.487641 -0.672578 65.280945 1238.924438 -448.164612
1738148109.158333063 -0.329778 -0.448395 0.487649 -0.672597 65.281784 1238.925781 -448.16629
1738148109.166666985 -0.329786 -0.448396 0.487641 -0.672598 65.284531 1238.927368 -448.168121
1738148109.174999952 -0.329802 -0.448388 0.487632 -0.672602 65.284859 1238.925659 -448.169006
1738148109.183332920 -0.329815 -0.448391 0.487612 -0.672608 65.280586 1238.925415 -448.171936
1738148109.191667080 -0.329805 -0.448392 0.487626 -0.672603 65.283905 1238.925049 -448.17276
1738148109.200000048 -0.329808 -0.448392 0.487626 -0.672601 65.279198 1238.92981 -448.174072
1738148109.208333015 -0.329809 -0.448433 0.487622 -0.672576 65.282272 1238.927612 -448.168121
1738148109.216666937 -0.329806 -0.448376 0.487626 -0.672613 65.28022 1238.925659 -448.170807
1738148109.224999905 -0.329797 -0.448409 0.487629 -0.672594 65.284264 1238.925781 -448.168152
1738148109.233333111 -0.329823 -0.448419 0.487612 -0.672586 65.282166 1238.923584 -448.167389
1738148109.241667032 -0.329817 -0.448414 0.487616 -0.672589 65.280823 1238.925903 -448.168213
1738148109.250000000 -0.329789 -0.448389 0.48765 -0.672596 65.280296 1238.924438 -448.161469
1738148109.258332968 -0.32979 -0.448378 0.487651 -0.672601 65.280716 1238.92041 -448.161011
1738148109.266666889 -0.329821 -0.44838 0.487633 -0.672598 65.284294 1238.920532 -448.162476
1738148109.275000095 -0.329792 -0.448362 0.487652 -0.67261 65.281403 1238.917358 -448.157532
1738148109.283333063 -0.329822 -0.448361 0.487628 -0.672613 65.280739 1238.917358 -448.161316
1738148109.291666985 -0.329815 -0.448395 0.487615 -0.672604 65.282074 1238.917114 -448.159363
1738148109.299999952 -0.329832 -0.448346 0.487637 -0.672612 65.280731 1238.918579 -448.159363
1738148109.308332920 -0.329832 -0.448376 0.48763 -0.672596 65.283897 1238.917236 -448.156342
1738148109.316667080 -0.329822 -0.448371 0.487632 -0.672604 65.28112 1238.917847 -448.156677
1738148109.325000048 -0.329826 -0.448393 0.487624 -0.672593 65.281593 1238.916016 -448.153381
1738148109.333333015 -0.329844 -0.448378 0.487622 -0.672595 65.281487 1238.916016 -448.157104
1738148109.341666937 -0.329797 -0.448373 0.48765 -0.672602 65.27887 1238.913574 -448.150818
1738148109.349999905 -0.329845 -0.448368 0.487616 -0.672606 65.278015 1238.915894 -448.154022
1738148109.358333111 -0.329824 -0.448373 0.487627 -0.672605 65.280777 1238.914307 -448.153809
1738148109.366667032 -0.32983 -0.44836 0.487629 -0.67261 65.282661 1238.914185 -448.152466
1738148109.375000000 -0.32982 -0.448349 0.487628 -0.672622 65.27771 1238.910889 -448.153351
1738148109.383332968 -0.329828 -0.448364 0.487619 -0.672615 65.283958 1238.914063 -448.152527
1738148109.391666889 -0.329829 -0.448374 0.487615 -0.672611 65.287094 1238.915771 -448.154022
1738148109.400000095 -0.329838 -0.448361 0.487625 -0.672608 65.282143 1238.915283 -448.156525
1738148109.408333063 -0.329823 -0.448359 0.487631 -0.672612 65.284088 1238.915405 -448.1539
1738148109.416666985 -0.329822 -0.448369 0.487621 -0.672613 65.285049 1238.914429 -448.15451
1738148109.424999952 -0.329817 -0.448364 0.487636 -0.672608 65.28009 1238.911865 -448.154144
1738148109.433332920 -0.329843 -0.448388 0.487626 -0.672586 65.284302 1238.917114 -448.158112
1738148109.441667080 -0.329814 -0.448363 0.487638 -0.672609 65.283188 1238.920044 -448.16098
1738148109.450000048 -0.329828 -0.448365 0.487619 -0.672614 65.277214 1238.92041 -448.164246
1738148109.458333015 -0.329808 -0.448347 0.487634 -0.672626 65.276398 1238.920044 -448.165802
1738148109.466666937 -0.329782 -0.448355 0.487648 -0.672623 65.276054 1238.919312 -448.161987
1738148109.474999905 -0.329805 -0.448413 0.487616 -0.672596 65.278748 1238.920532 -448.165192
1738148109.483333111 -0.329832 -0.448422 0.487613 -0.672579 65.27961 1238.924194 -448.166107
1738148109.491667032 -0.329813 -0.448398 0.487618 -0.6726 65.27887 1238.924561 -448.166443
1738148109.500000000 -0.329812 -0.448402 0.487626 -0.672593 65.275986 1238.926514 -448.170654
1738148109.508332968 -0.329818 -0.448406 0.487616 -0.672593 65.28138 1238.924927 -448.170685
1738148109.516666889 -0.32982 -0.448412 0.487609 -0.672594 65.282646 1238.920898 -448.171204
1738148109.525000095 -0.329811 -0.448411 0.487611 -0.672598 65.28241 1238.923462 -448.169739
1738148109.533333063 -0.3298 -0.448374 0.487637 -0.672609 65.280266 1238.923706 -448.172302
1738148109.541666985 -0.329795 -0.4484 0.487643 -0.67259 65.278793 1238.927124 -448.166748
1738148109.549999952 -0.32981 -0.448408 0.487616 -0.672597 65.283295 1238.926392 -448.168427
1738148109.558332920 -0.329807 -0.448389 0.487628 -0.672603 65.285919 1238.921997 -448.167145
1738148109.566667080 -0.32981 -0.448416 0.487605 -0.672599 65.281166 1238.921875 -448.167664
1738148109.575000048 -0.329825 -0.448411 0.487625 -0.672581 65.279419 1238.923218 -448.163849
1738148109.583333015 -0.329799 -0.44841 0.487644 -0.672581 65.280022 1238.924805 -448.162994
1738148109.591666937 -0.329804 -0.448415 0.487643 -0.672576 65.278816 1238.922852 -448.161682
1738148109.599999905 -0.329824 -0.448393 0.487633 -0.672587 65.281761 1238.922119 -448.162354
1738148109.608333111 -0.329799 -0.448409 0.48763 -0.672591 65.280136 1238.919922 -448.159698
1738148109.616667032 -0.329821 -0.448397 0.487614 -0.6726 65.283218 1238.91687 -448.161011
1738148109.625000000 -0.329825 -0.448374 0.487628 -0.672603 65.283691 1238.916504 -448.159058
1738148109.633332968 -0.329797 -0.448368 0.487652 -0.672604 65.282349 1238.919189 -448.15799
1738148109.641666889 -0.32982 -0.448361 0.487621 -0.672619 65.279053 1238.91687 -448.16153
1738148109.650000095 -0.329788 -0.448347 0.487641 -0.67263 65.289467 1238.92688 -448.156036
1738148109.658333063 -0.329839 -0.44836 0.487617 -0.672614 65.282906 1238.918335 -448.158783
1738148109.666666985 -0.329834 -0.448355 0.487627 -0.672612 65.281067 1238.914063 -448.156403
1738148109.674999952 -0.329832 -0.448354 0.487633 -0.67261 65.279518 1238.915771 -448.155182
1738148109.683332920 -0.329821 -0.448352 0.487626 -0.672622 65.276329 1238.916016 -448.156464
1738148109.691667080 -0.329809 -0.448353 0.487634 -0.67262 65.272743 1238.915527 -448.15509
1738148109.700000048 -0.329826 -0.448375 0.487627 -0.672603 65.278976 1238.913452 -448.153534
1738148109.708333015 -0.32982 -0.448392 0.487636 -0.672588 65.273315 1238.911133 -448.150116
1738148109.716666937 -0.329818 -0.448366 0.487642 -0.672602 65.276169 1238.912476 -448.149414
1738148109.724999905 -0.329804 -0.448356 0.487661 -0.672602 65.274849 1238.91394 -448.149384
1738148109.733333111 -0.329839 -0.448357 0.487638 -0.672601 65.275223 1238.913208 -448.15274
1738148109.741667032 -0.329837 -0.448355 0.487624 -0.672613 65.273132 1238.913818 -448.155365
1738148109.750000000 -0.329815 -0.448372 0.487643 -0.672599 65.277298 1238.913452 -448.15213
1738148109.758332968 -0.32984 -0.448379 0.487622 -0.672597 65.2771 1238.911133 -448.153748
1738148109.766666889 -0.329843 -0.448369 0.487619 -0.672604 65.276649 1238.914429 -448.156769
1738148109.775000095 -0.329851 -0.448388 0.487621 -0.672586 65.281227 1238.915649 -448.154755
1738148109.783333063 -0.329833 -0.448375 0.487621 -0.672604 65.275986 1238.917847 -448.157562
1738148109.791666985 -0.329819 -0.448392 0.487647 -0.672581 65.280403 1238.914917 -448.154785
1738148109.799999952 -0.329828 -0.448377 0.487635 -0.672595 65.27935 1238.915039 -448.157867
1738148109.808332920 -0.329834 -0.448418 0.487623 -0.672572 65.277969 1238.918701 -448.16037
1738148109.816667080 -0.329822 -0.448407 0.487621 -0.672588 65.281586 1238.919434 -448.157867
1738148109.825000048 -0.329821 -0.448421 0.487613 -0.672585 65.279678 1238.920044 -448.161285
1738148109.833333015 -0.329829 -0.44839 0.48762 -0.672596 65.282211 1238.918213 -448.162231
1738148109.841666937 -0.329784 -0.448376 0.487642 -0.672612 65.276993 1238.914795 -448.160614
1738148109.849999905 -0.329792 -0.448366 0.487642 -0.672614 65.282913 1238.918335 -448.16391
1738148109.858333111 -0.329824 -0.448434 0.487604 -0.672581 65.283562 1238.920898 -448.165405
1738148109.866667032 -0.329827 -0.44842 0.487617 -0.672579 65.284645 1238.924805 -448.165924
1738148109.875000000 -0.329805 -0.448366 0.48764 -0.67261 65.285248 1238.92395 -448.165741
1738148109.883332968 -0.329781 -0.448362 0.487642 -0.672622 65.284775 1238.921997 -448.167694
1738148109.891666889 -0.329801 -0.448373 0.487623 -0.67262 65.287079 1238.922729 -448.168762
1738148109.900000095 -0.329801 -0.448419 0.487614 -0.672595 65.286522 1238.923706 -448.166931
1738148109.908333063 -0.329827 -0.448407 0.487614 -0.67259 65.284416 1238.925537 -448.170532
1738148109.916666985 -0.329806 -0.448379 0.487627 -0.67261 65.285736 1238.925903 -448.16864
1738148109.924999952 -0.329806 -0.448397 0.487623 -0.672601 65.282822 1238.927979 -448.17157
1738148109.933332920 -0.329814 -0.448382 0.487614 -0.672613 65.275307 1238.925293 -448.173492
1738148109.941667080 -0.329812 -0.448413 0.487618 -0.672591 65.280212 1238.923706 -448.169006
1738148109.950000048 -0.329819 -0.448367 0.487626 -0.672613 65.278648 1238.918823 -448.170563
1738148109.958333015 -0.329806 -0.448378 0.487622 -0.672615 65.279427 1238.922852 -448.169586
1738148109.966666937 -0.329822 -0.448392 0.487613 -0.672604 65.279182 1238.928711 -448.16861
1738148109.974999905 -0.329815 -0.448392 0.487621 -0.672601 65.276031 1238.92688 -448.166748
1738148109.983333111 -0.329789 -0.448377 0.487645 -0.672606 65.276894 1238.920166 -448.162415
1738148109.991667032 -0.329818 -0.448352 0.487621 -0.672626 65.278084 1238.919678 -448.166962
1738148110.000000000 -0.329804 -0.448392 0.487629 -0.672601 65.270393 1238.920288 -448.162323
1738148110.008332968 -0.329819 -0.448369 0.487623 -0.672613 65.277229 1238.921021 -448.164551
1738148110.016666889 -0.329807 -0.448356 0.48764 -0.672615 65.273071 1238.919556 -448.159851
1738148110.025000095 -0.329843 -0.448367 0.487623 -0.672603 65.278381 1238.91748 -448.15976
1738148110.033333063 -0.329832 -0.448342 0.487631 -0.672619 65.27565 1238.916992 -448.160034
1738148110.041666985 -0.329845 -0.448399 0.487607 -0.672592 65.275604 1238.919434 -448.155945
1738148110.049999952 -0.329829 -0.448375 0.487617 -0.672609 65.279556 1238.915405 -448.153961
1738148110.058332920 -0.329835 -0.448381 0.487623 -0.672597 65.279816 1238.914307 -448.154785
1738148110.066667080 -0.329828 -0.448363 0.487627 -0.67261 65.280319 1238.917603 -448.153442
1738148110.075000048 -0.329827 -0.448361 0.487665 -0.672585 65.272484 1238.916138 -448.149628
1738148110.083333015 -0.32983 -0.448366 0.487632 -0.672603 65.280411 1238.917358 -448.151154
1738148110.091666937 -0.329804 -0.448381 0.487652 -0.672592 65.279785 1238.914307 -448.148773
1738148110.099999905 -0.329829 -0.448373 0.487637 -0.672596 65.276344 1238.91394 -448.149506
1738148110.108333111 -0.329831 -0.448389 0.487624 -0.672593 65.282356 1238.916504 -448.150177
1738148110.116667032 -0.32983 -0.44836 0.487628 -0.67261 65.28096 1238.920776 -448.152435
1738148110.125000000 -0.329801 -0.448355 0.487645 -0.672616 65.279884 1238.91687 -448.150757
1738148110.133332968 -0.32983 -0.448351 0.48763 -0.672614 65.280197 1238.915039 -448.153381
1738148110.141666889 -0.329831 -0.448368 0.487619 -0.672611 65.279655 1238.914185 -448.156281
1738148110.150000095 -0.329834 -0.448367 0.487613 -0.672614 65.284821 1238.916504 -448.157898
1738148110.158333063 -0.329815 -0.448362 0.487626 -0.672617 65.284203 1238.918701 -448.158722
1738148110.166666985 -0.329798 -0.448352 0.487653 -0.672613 65.280174 1238.916504 -448.15625
1738148110.174999952 -0.329799 -0.448379 0.487635 -0.672608 65.27523 1238.920532 -448.158356
1738148110.183332920 -0.329799 -0.44839 0.487631 -0.672603 65.280968 1238.919556 -448.15802
1738148110.191667080 -0.329829 -0.44838 0.487624 -0.6726 65.282471 1238.921021 -448.16098
1738148110.200000048 -0.329806 -0.448349 0.487631 -0.672626 65.277687 1238.921875 -448.165619
1738148110.208333015 -0.329817 -0.44838 0.487629 -0.672602 65.280327 1238.924927 -448.164215
1738148110.216666937 -0.329803 -0.448374 0.487653 -0.672596 65.278427 1238.922363 -448.163788
1738148110.224999905 -0.329807 -0.448373 0.487624 -0.672616 65.277649 1238.921997 -448.16861
1738148110.233333111 -0.329805 -0.448409 0.487614 -0.6726 65.281746 1238.924072 -448.168701
1738148110.241667032 -0.329815 -0.448382 0.487619 -0.672609 65.276199 1238.921753 -448.171478
1738148110.250000000 -0.32981 -0.44841 0.487615 -0.672596 65.282425 1238.924927 -448.168915
1738148110.258332968 -0.329813 -0.4484 0.487625 -0.672594 65.281204 1238.925171 -448.169952
1738148110.266666889 -0.329817 -0.448385 0.487627 -0.6726 65.279335 1238.921997 -448.172913
1738148110.275000095 -0.329797 -0.448398 0.487627 -0.672602 65.284546 1238.921875 -448.168427
1738148110.283333063 -0.329808 -0.448408 0.487614 -0.672599 65.281578 1238.925415 -448.171661
1738148110.291666985 -0.329809 -0.448377 0.487631 -0.672607 65.281998 1238.924316 -448.16925
1738148110.299999952 -0.32981 -0.448425 0.487618 -0.672584 65.281647 1238.925781 -448.16687
1738148110.308332920 -0.329795 -0.448388 0.487645 -0.672596 65.279549 1238.920898 -448.163635
1738148110.316667080 -0.329811 -0.448379 0.487644 -0.672595 65.282707 1238.923462 -448.165894
1738148110.325000048 -0.329822 -0.448382 0.487639 -0.672592 65.284332 1238.920166 -448.163879
1738148110.333333015 -0.32981 -0.448403 0.487602 -0.67261 65.282242 1238.923218 -448.164764
1738148110.341666937 -0.329791 -0.448367 0.487647 -0.672611 65.281364 1238.919434 -448.158905
1738148110.349999905 -0.329814 -0.448385 0.487628 -0.672601 65.28653 1238.920532 -448.162018
1738148110.358333111 -0.32982 -0.448382 0.487636 -0.672594 65.282455 1238.920532 -448.159729
1738148110.366667032 -0.329821 -0.448377 0.487626 -0.672605 65.283127 1238.919556 -448.159241
1738148110.375000000 -0.329814 -0.448364 0.487632 -0.672613 65.283302 1238.91748 -448.158203
1738148110.383332968 -0.329833 -0.44836 0.487623 -0.672613 65.282562 1238.914185 -448.156494
